Url,Address,Purchase Price,Units,County,Zip,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,
https://www.redfin.com/CA/Oakland/3608-Midvale-Ave-94602/home/1628292,"3608 Midvale Ave, Oakland, CA 94602","$1,245,000",4,ALAMEDACOUNTY,94602,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/2336-92nd-Ave-94603/home/1668052,"2336 92nd Ave, Oakland, CA 94603","$799,999",4,ALAMEDACOUNTY,94603,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/1453-74th-Ave-94621/home/910168,"1453 74Th Ave, OAKLAND, CA 94621","$450,000",2,ALAMEDACOUNTY,94621,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/322-Broadway-94607/home/185881974,"322 Broadway, Oakland, CA 94607","$2,499,900",1,ALAMEDACOUNTY,94607,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/2504-78th-Ave-94605/home/575317,"2504 78th Ave, Oakland, CA 94605","$789,000",1,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Alameda/1828-Buena-Vista-Ave-94501/home/1621832,"1828 Buena Vista Ave, Alameda, CA 94501","$1,250,000",2,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
https://www.redfin.com/CA/Oakland/841-Warfield-Ave-94610/home/1531809,"841 Warfield Ave, Oakland, CA 94610","$1,995,000",2,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.redfin.com/CA/Livermore/2160-7th-St-94550/home/1423484,"2160-2164 7th St, LIVERMORE, CA 94550","$1,300,000",2,ALAMEDACOUNTY,94550,"$1,940","$2,180","$2,640","$3,450","$4,070",
https://www.redfin.com/CA/Oakland/19-Home-Pl-W-94610/home/1802709,"19 Home Pl West, Oakland, CA 94610","$2,288,000",10,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.redfin.com/CA/Oakland/2311-Harrison-St-94612/home/185643001,"2311 Harrison St, Oakland, CA 94612","$1,250,000",2,ALAMEDACOUNTY,94612,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.redfin.com/CA/Oakland/2869-38th-Ave-94619/home/22966925,"2869 38th Ave, Oakland, CA 94619","$998,000",4,ALAMEDACOUNTY,94619,"$1,430","$1,700","$2,080","$2,720","$3,230",
https://www.redfin.com/CA/Oakland/2825-Market-St-94608/home/784022,"2825 Market St, Oakland, CA 94608","$999,888",4,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.redfin.com/CA/Berkeley/1037-Cedar-St-94710/home/789535,"1037 Cedar St, Berkeley, CA 94710","$875,000",2,ALAMEDACOUNTY,94710,"$1,630","$1,940","$2,370","$3,100","$3,650",
https://www.redfin.com/CA/Oakland/4709-Foothill-Blvd-94601/home/557499,"4709 Foothill Blvd, Oakland, CA 94601","$1,295,000",4,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/5229-Miles-Ave-94618/home/1570663,"5229 Miles Ave, Oakland, CA 94618","$1,895,000",2,ALAMEDACOUNTY,94618,"$1,990","$2,370","$2,890","$3,780","$4,450",
https://www.redfin.com/CA/Oakland/3114-Ashbrook-Ct-94601/home/537666,"3114 Ashbrook Ct, OAKLAND, CA 94601","$1,695,000",8,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/480-43rd-St-94609/home/1951869,"480 43rd St, Oakland, CA 94609","$1,495,000",2,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.redfin.com/CA/Oakland/435-Vernon-St-94610/home/1956530,"435 Vernon St, Oakland, CA 94610","$2,250,000",2,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.redfin.com/CA/Oakland/2682-Parker-Ave-94605/home/1323504,"2682 Parker Ave, Oakland, CA 94605","$470,000",2,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/3901-San-Leandro-St-94601/home/185049903,"3901 San Leandro St, Oakland, CA 94601","$1,625,000",1,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/3328-66th-Ave-94605/home/1363133,"3328 66th, Oakland, CA 94605","$1,050,000",4,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/2344-Ivy-Dr-94606/home/1760864,"2344 Ivy Dr, Oakland, CA 94606","$1,575,000",4,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/1630-61st-Ave-94621/home/1196571,"1630 61st Ave, Oakland, CA 94621","$658,888",2,ALAMEDACOUNTY,94621,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/525-Oakland-Ave-94611/home/762493,"525 Oakland Ave, Oakland, CA 94611","$1,235,000",4,ALAMEDACOUNTY,94611,"$1,620","$1,920","$2,350","$3,070","$3,620",
https://www.redfin.com/CA/Oakland/5925-Whitney-St-94609/home/1618487,"5925 Whitney St, Oakland, CA 94609","$1,650,000",1,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.redfin.com/CA/Oakland/740-59th-St-94609/home/1398886,"740 59th St, Oakland, CA 94609","$1,195,000",2,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
PAGE https://www.redfin.com/county/303/CA/Alameda-County/filter/property-type=multifamily/page-7,STATUS CODE 200,REDFIN.COM,ITEMS SCRAPED 240,PAGE 7,PAGE 7,PAGE 7,PAGE 7,PAGE 7,PAGE 7,PAGE 7,
https://www.redfin.com/CA/Oakland/2710-Park-Blvd-94606/home/184217099,"2710-2726 Park Blvd, OAKLAND, CA 94606","$3,745,000",1,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/2200-Mountain-Blvd-94611/home/552300,"2200 Mountain Blvd, Oakland, CA 94611","$1,595,000",4,ALAMEDACOUNTY,94611,"$1,620","$1,920","$2,350","$3,070","$3,620",
https://www.redfin.com/CA/Oakland/1200-13th-Ave-94606/home/179990391,"1200 13th Ave, Oakland, CA 94606","$825,000",1,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/1412-10th-St-94607/home/1725628,"1412 10th St, Oakland, CA 94607","$780,000",2,ALAMEDACOUNTY,94607,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/1737-13th-Ave-94606/home/1800384,"1737 13th Ave, Oakland, CA 94606","$754,500",1,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Oakland/754-47th-St-94609/home/1742225,"754 47th St, Oakland, CA 94609","$1,200,000",2,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.redfin.com/CA/Berkeley/1860-Dwight-Way-94703/home/2006332,"1860 Dwight Way, BERKELEY, CA 94703","$1,650,000",4,ALAMEDACOUNTY,94703,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.redfin.com/CA/Berkeley/2035-9th-St-94710/home/1325255,"2035 9th St, Berkeley, CA 94710","$1,950,000",2,ALAMEDACOUNTY,94710,"$1,630","$1,940","$2,370","$3,100","$3,650",
https://www.redfin.com/CA/Oakland/1531-28th-Ave-94601/home/537304,"1531 28th Ave, Oakland, CA 94601",—,2,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-2B/home/188287883,"Residence 2B Plan, Fremont, CA 94538","$1,065,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-4B/home/188287637,"Residence 4B Plan, Fremont, CA 94538","$1,139,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Aspect/Residence-1A1/home/188298917,"Residence 1A1 Plan, Fremont, CA 94538","$999,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-3B/home/188290243,"Residence 3B Plan, Fremont, CA 94538","$1,069,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-1B/home/188300939,"Residence 1B Plan, Fremont, CA 94538","$928,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-4A/home/188275045,"Residence 4A Plan, Fremont, CA 94538","$1,139,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2B1/home/188275147,"Residence 2B1 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-3A/home/188289652,"Residence 3A Plan, Fremont, CA 94538","$1,067,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-2A/home/188270935,"Residence 2A Plan, Fremont, CA 94538","$1,059,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Cottages-at-CenterPointe/Residence-2/home/188298959,"Residence 2 Plan, Fremont, CA 94536","$1,669,000+",1,ALAMEDACOUNTY,94536,"$2,030","$2,420","$2,950","$3,860","$4,550",
https://www.redfin.com/CA/Fremont/Innovation-Lumiere/Residence-1A/home/188289856,"Residence 1A Plan, Fremont, CA 94538","$928,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Cottages-at-CenterPointe/Residence-1X/home/188301333,"Residence 1X Plan, Fremont, CA 94536","$1,479,000+",1,ALAMEDACOUNTY,94536,"$2,030","$2,420","$2,950","$3,860","$4,550",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-4B1/home/188285760,"Residence 4B1 Plan, Fremont, CA 94538","$1,319,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-4A2/home/188287741,"Residence 4A2 Plan, Fremont, CA 94538","$1,319,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Aspect/Residence-2A1/home/188292442,"Residence 2A1 Plan, Fremont, CA 94538","$1,019,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Cottages-at-CenterPointe/Residence-1/home/188301186,"Residence 1 Plan, Fremont, CA 94536","$1,479,000+",1,ALAMEDACOUNTY,94536,"$2,030","$2,420","$2,950","$3,860","$4,550",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2B4/home/188288957,"Residence 2B4 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2B3/home/188289296,"Residence 2B3 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2A3/home/188273949,"Residence 2A3 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Hayward/SoHay-Prime/Plan-3-WLH/home/188300394,"Plan 3 WLH Plan, Hayward, CA 94544","$943,190+",1,ALAMEDACOUNTY,94544,"$1,580","$1,880","$2,290","$2,990","$3,530",
https://www.redfin.com/CA/Hayward/SoHay-Prime/Plan-2-WLH/home/188299635,"Plan 2 WLH Plan, Hayward, CA 94544","$870,000+",1,ALAMEDACOUNTY,94544,"$1,580","$1,880","$2,290","$2,990","$3,530",
https://www.redfin.com/CA/Fremont/Innovation-Aspect/Residence-5A/home/188273446,"Residence 5A Plan, Fremont, CA 94538","$1,498,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Hayward/SoHay-Prime/Plan-1-WLH/home/188299781,"Plan 1 WLH Plan, Hayward, CA 94544","$824,255+",1,ALAMEDACOUNTY,94544,"$1,580","$1,880","$2,290","$2,990","$3,530",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2A6/home/188272494,"Residence 2A6 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-4A3/home/187335019,"Residence 4A3 Plan, Fremont, CA 94538","$1,319,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-4B3/home/188290660,"Residence 4B3 Plan, Fremont, CA 94538","$1,319,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-2A2/home/188296606,"Residence 2A2 Plan, Fremont, CA 94538","$1,223,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-5B/home/188271513,"Residence 5B Plan, Fremont, CA 94538","$1,414,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Aspect/Residence-1B1/home/188301202,"Residence 1B1 Plan, Fremont, CA 94538","$1,035,880+",1,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Fremont/Innovation-Matrix/Residence-4B4/home/188307909,"Residence 4B4 Plan, Fremont, CA 94538","$1,319,880+",2,ALAMEDACOUNTY,94538,"$2,120","$2,520","$3,080","$4,030","$4,750",
https://www.redfin.com/CA/Oakland/1641-46th-Ave-94601/home/554634,"1641 46th Ave, Oakland, CA 94601",—,2,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
PAGE https://www.redfin.com/county/303/CA/Alameda-County/filter/property-type=multifamily/page-8,STATUS CODE 200,REDFIN.COM,ITEMS SCRAPED 280,PAGE 8,PAGE 8,PAGE 8,PAGE 8,PAGE 8,PAGE 8,PAGE 8,
https://www.redfin.com/CA/Fremont/44908-Wisdom-Rd-94539/unit-201/home/187432440,"44908 Wisdom Rd #201, Fremont, CA 94539","$1,079,455",2,ALAMEDACOUNTY,94539,"$2,330","$2,770","$3,380","$4,420","$5,210",
Url,Address,Purchase Price,Units,County,Zip,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,
PAGE https://www.remax.com/multi-family-homes-for-sale/ca/alameda/county/06001/,STATUS CODE 200,REMAX.COM,ITEMS SCRAPED 0,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,PAGE 1,
https://www.remax.com/ca/oakland/home-details/3130-west-st-oakland-ca-94608/981183560190102513/M00000057/41043761,"3130 WEST ST, OAKLAND, CA 94608, OAKLAND, CA 94608","$699,000",2,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.remax.com/ca/oakland/home-details/140-montecito-ave-oakland-ca-94610/14948499383078179802/M00000057/41043688,"140 MONTECITO AVE, OAKLAND, CA 94610, OAKLAND, CA 94610","$4,795,000",18,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.remax.com/ca/berkeley/home-details/2113-10th-st-berkeley-ca-94710/17660272111368126859/M00000057/41043571,"2113 10TH ST, BERKELEY, CA 94710, BERKELEY, CA 94710","$2,100,000",10,ALAMEDACOUNTY,94710,"$1,630","$1,940","$2,370","$3,100","$3,650",
https://www.remax.com/ca/oakland/home-details/498-stow-ave-oakland-ca-94606/16265575647226667460/M00000101/ML81946726,"498 STOW AVE, OAKLAND, CA 94606, OAKLAND, CA 94606","$1,650,000",3,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/berkeley/home-details/1231-channing-way-berkeley-ca-94702/7146712887720364813/M00000057/41043411,"1231 CHANNING WAY, BERKELEY, CA 94702, BERKELEY, CA 94702","$850,000",1,ALAMEDACOUNTY,94702,"$1,520","$1,810","$2,210","$2,890","$3,410",
https://www.remax.com/ca/oakland/home-details/765-rand-ave-oakland-ca-94610/3126692458134583352/M00000057/41043418,"765 RAND AVE, OAKLAND, CA 94610, OAKLAND, CA 94610","$9,950,000",9,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.remax.com/ca/oakland/home-details/2555-foothill-blvd-oakland-ca-94601/14455775724932828879/M00000057/41043299,"2555 FOOTHILL BLVD, OAKLAND, CA 94601, OAKLAND, CA 94601","$12,995,000",1,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/1726-26th-ave-oakland-ca-94601/8909385816486357945/M00000057/41043301,"1726 26TH AVE, OAKLAND, CA 94601, OAKLAND, CA 94601","$7,795,000",9,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/2624-foothill-blvd-oakland-ca-94601/5203694106807739328/M00000057/41043302,"2624 FOOTHILL BLVD, OAKLAND, CA 94601, OAKLAND, CA 94601","$7,995,000",1,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/castro-valley/home-details/18981-lake-chabot-rd-castro-valley-ca-94546/801645026554307482/M00000105/41043355,"18981 LAKE CHABOT RD, CASTRO VALLEY, CA 94546, CASTRO VALLEY, CA 94546","$1,095,000",1,ALAMEDACOUNTY,94546,"$1,600","$1,900","$2,320","$3,030","$3,580",
https://www.remax.com/ca/oakland/home-details/6285-sunnymere-ave-oakland-ca-94605/9776125432423065550/M00000057/41043256,"6285 SUNNYMERE AVE, OAKLAND, CA 94605, OAKLAND, CA 94605","$725,000",2,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/2344-e-17th-st-oakland-ca-94601/9428990355442353532/M00000057/41043274,"2344 E 17TH ST, OAKLAND, CA 94601, OAKLAND, CA 94601","$2,100,000",10,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/1021-e-17th-st-oakland-ca-94606/6687012333961916340/M00000105/41043159,"1021 E 17TH ST, OAKLAND, CA 94606, OAKLAND, CA 94606","$1,100,000",1,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/berkeley/home-details/1519-fairview-st-berkeley-ca-94703/6714822631580293814/M00000057/41043175,"1519 FAIRVIEW ST, BERKELEY, CA 94703, BERKELEY, CA 94703","$1,095,000",2,ALAMEDACOUNTY,94703,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.remax.com/ca/oakland/home-details/432-38th-st-oakland-ca-94609/17807576242872803878/M00000057/41043203,"432 38TH ST, OAKLAND, CA 94609, OAKLAND, CA 94609","$1,688,000",1,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.remax.com/ca/castro-valley/home-details/17500-ehle-st-castro-valley-ca-94546/5057442551166750621/M00000057/41043049,"17500 EHLE ST, CASTRO VALLEY, CA 94546, CASTRO VALLEY, CA 94546","$1,595,000",1,ALAMEDACOUNTY,94546,"$1,600","$1,900","$2,320","$3,030","$3,580",
https://www.remax.com/ca/oakland/home-details/1066-54th-st-oakland-ca-94608/10517476987533412969/M00000105/41042956,"1066 54TH ST, OAKLAND, CA 94608, OAKLAND, CA 94608","$1,100,000",2,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.remax.com/ca/oakland/home-details/3834-west-st-oakland-ca-94608/1031200598803739756/M00000097/323920880,"3834 WEST ST, OAKLAND, CA 94608, OAKLAND, CA 94608","$999,000",1,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.remax.com/ca/oakland/home-details/2315-harrison-st-oakland-ca-94612/12127860106119297145/M00000057/41042832,"2315 HARRISON ST, OAKLAND, CA 94612, OAKLAND, CA 94612","$1,050,000",4,ALAMEDACOUNTY,94612,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.remax.com/ca/oakland/home-details/1762-goss-st-oakland-ca-94607/15521908697097253866/M00000057/41042752,"1762 GOSS ST, OAKLAND, CA 94607, OAKLAND, CA 94607","$899,000",2,ALAMEDACOUNTY,94607,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/515-42nd-st-oakland-ca-94609/10568531634972220309/M00000057/41042676,"515 42ND ST, OAKLAND, CA 94609, OAKLAND, CA 94609","$1,600,000",4,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.remax.com/ca/oakland/home-details/2825-67th-ave-oakland-ca-94605/8649002423768344035/M00000057/41042642,"2825 67TH AVE, OAKLAND, CA 94605, OAKLAND, CA 94605","$625,000",3,ALAMEDACOUNTY,94605,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/hayward/home-details/22615-alice-st-hayward-ca-94541/7796894165589494009/M00000101/ML81945670,"22615 ALICE ST, HAYWARD, CA 94541, HAYWARD, CA 94541","$1,395,000",2,ALAMEDACOUNTY,94541,"$1,540","$1,830","$2,230","$2,910","$3,440",
https://www.remax.com/ca/hayward/home-details/754-bartlett-ave-hayward-ca-94541/2328927694533182942/M00000101/ML81945669,"754 BARTLETT AVE, HAYWARD, CA 94541, HAYWARD, CA 94541","$1,495,000",1,ALAMEDACOUNTY,94541,"$1,540","$1,830","$2,230","$2,910","$3,440",
PAGE https://www.remax.com/multi-family-homes-for-sale/ca/alameda/county/06001/page-2/,STATUS CODE 200,REMAX.COM,ITEMS SCRAPED 24,PAGE 2,PAGE 2,PAGE 2,PAGE 2,PAGE 2,PAGE 2,PAGE 2,
https://www.remax.com/ca/oakland/home-details/2904-carmel-st-oakland-ca-94602/15253393954593113478/M00000057/41042501,"2904 CARMEL ST, OAKLAND, CA 94602, OAKLAND, CA 94602","$1,299,000",2,ALAMEDACOUNTY,94602,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/1784-9th-st-oakland-ca-94607/14301936563790192155/M00000057/41041548,"1784 9TH ST, OAKLAND, CA 94607, OAKLAND, CA 94607","$985,000",2,ALAMEDACOUNTY,94607,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/3617-san-leandro-st-oakland-ca-94601/12241793271800535182/M00000057/41042422,"3617 SAN LEANDRO ST, OAKLAND, CA 94601, OAKLAND, CA 94601","$960,000",2,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/alameda/home-details/1629-santa-clara-ave-alameda-ca-94501/3173526039996583822/M00000057/41042200,"1629 SANTA CLARA AVE, ALAMEDA, CA 94501, ALAMEDA, CA 94501","$2,275,000",4,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
https://www.remax.com/ca/oakland/home-details/1058-56th-st-oakland-ca-94608/11539852665149259400/M00000057/41042227,"1058 56TH ST, OAKLAND, CA 94608, OAKLAND, CA 94608","$725,000",1,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.remax.com/ca/oakland/home-details/2203-92nd-ave-oakland-ca-94603/12663949708537939909/M00000057/41042242,"2203 92ND AVE, OAKLAND, CA 94603, OAKLAND, CA 94603","$620,000",2,ALAMEDACOUNTY,94603,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/1425-9th-ave-oakland-ca-94606/3006033763028008267/M00000057/41042301,"1425 9TH AVE, OAKLAND, CA 94606, OAKLAND, CA 94606","$799,000",1,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/1071-57th-st-oakland-ca-94608/17027349403642494556/M00000057/41041619,"1071 57TH ST, OAKLAND, CA 94608, OAKLAND, CA 94608","$985,000",3,ALAMEDACOUNTY,94608,"$1,830","$2,170","$2,650","$3,460","$4,080",
https://www.remax.com/ca/berkeley/home-details/1345-parker-st-berkeley-ca-94702/11549765624980638596/M00000105/41041652,"1345 PARKER ST, BERKELEY, CA 94702, BERKELEY, CA 94702","$1,199,000",2,ALAMEDACOUNTY,94702,"$1,520","$1,810","$2,210","$2,890","$3,410",
https://www.remax.com/ca/alameda/home-details/1629-santa-clara-ave-alameda-ca-94501/3173526039996583822/M00000057/41042026,"1629 SANTA CLARA AVE, ALAMEDA, CA 94501, ALAMEDA, CA 94501","$2,495,000",4,ALAMEDACOUNTY,94501,"$1,730","$2,060","$2,510","$3,280","$3,870",
https://www.remax.com/ca/oakland/home-details/3701-international-blvd-oakland-ca-94601/9722800603138308250/M00000057/41042048,"3701 INTERNATIONAL BLVD, OAKLAND, CA 94601, OAKLAND, CA 94601","$2,750,000",12,ALAMEDACOUNTY,94601,"$1,390","$1,670","$2,050","$2,710","$3,230",
https://www.remax.com/ca/oakland/home-details/354-santa-clara-ave-oakland-ca-94610/2610272150742172773/M00000057/41041970,"354 SANTA CLARA AVE, OAKLAND, CA 94610, OAKLAND, CA 94610","$895,000",1,ALAMEDACOUNTY,94610,"$1,690","$2,010","$2,450","$3,200","$3,780",
https://www.remax.com/ca/oakland/home-details/687-43rd-st-oakland-ca-94609/17411378092200316964/M00000057/41041992,"687 43RD ST, OAKLAND, CA 94609, OAKLAND, CA 94609","$655,000",2,ALAMEDACOUNTY,94609,"$1,720","$2,050","$2,500","$3,270","$3,850",
https://www.remax.com/ca/berkeley/home-details/1708-franklin-st-berkeley-ca-94702/17334441995591841233/M00000057/41041820,"1708 FRANKLIN ST, BERKELEY, CA 94702, BERKELEY, CA 94702","$1,095,000",2,ALAMEDACOUNTY,94702,"$1,520","$1,810","$2,210","$2,890","$3,410",
https://www.remax.com/ca/oakland/home-details/1819-7th-ave-oakland-ca-94606/7200667262761450284/M00000094/423917617,"1819 7TH AVE, OAKLAND, CA 94606, OAKLAND, CA 94606","$3,800,000",2,ALAMEDACOUNTY,94606,"$1,390","$1,670","$2,050","$2,710","$3,230",
